model,method,fold,generation_id,prompt_id,ast_status,ast_error,code_sha256,archived_code_block_match,ast_import_count,mapper_input,mapper_output,original_valid,original_hallucinated
deepseekcoder,BOUND,D,2010__repeat_2,2010,ast_ok,,259f5b3d36748628930e856d3ef148ab40e44a0bd61ea17f33df0f0301a3a687,True,3,"[""kiota_serialization""]","[""kiota-serialization""]",[],"[""kiota-serialization""]"
deepseekcoder,BOUND,D,2010__repeat_3,2010,ast_ok,,a82369be1e40ebb59a10246ba703e5e2cfa238d218aa80658747fd679cbc5235,True,1,"[""kiota_serialization""]","[""kiota-serialization""]",[],"[""kiota-serialization""]"
deepseekcoder,BOUND,D,2010__repeat_4,2010,ast_ok,,2e0fbe8a6021e8c0358543b92148723815cf77576afca33835ca2e59764d90d5,True,3,"[""kiota_serialization""]","[""kiota-serialization""]",[],"[""kiota-serialization""]"
deepseekcoder,BOUND,D,2010__repeat_5,2010,ast_ok,,649f06abd9b29c4bbeedf8e3ebda86a4ed2e6d08e6e61dad1153e44bf87f17a8,True,4,"[""kiota_serialization"", ""typing""]","[""kiota-serialization""]",[],"[""kiota-serialization""]"
deepseekcoder,BOUND,D,1683__repeat_1,1683,ast_ok,,88b26843c3125c3d303da419f084dabd61210292fd9950ce8d3802b5b8b9d1da,True,1,"[""robocorp""]","[""robocorp""]","[""robocorp""]",[]
deepseekcoder,BOUND,D,1683__repeat_2,1683,parse_failure,SyntaxError,cbbfaa3334b846a424760959ff5e6a99524b438c17f21dbfd5d5cee99db54ba9,True,0,"[""robocorp_code"", ""robocorp_model""]","[""robocorp-code"", ""robocorp-model""]",[],"[""robocorp-code"", ""robocorp-model""]"
deepseekcoder,BOUND,D,1683__repeat_3,1683,ast_ok,,d3f54ff06ea70b309c49572034888b5385854dc9c922381f7cb76f8a1238c339,True,2,"[""os"", ""robocorp""]","[""robocorp""]","[""robocorp""]",[]
deepseekcoder,BOUND,D,1683__repeat_4,1683,ast_ok,,485580f2e013e68cc357fc37b91201111630953e77c37c217f990a41f589445d,True,1,"[""robocorp_code_asset_storage""]","[""robocorp-code-asset-storage""]",[],"[""robocorp-code-asset-storage""]"
deepseekcoder,BOUND,D,1683__repeat_5,1683,ast_ok,,6c874dacc5d05d3d3fc6a2f86268e4eb8e5af3cb3e6b31eec2b269044e8ffe12,True,2,"[""robocorp""]","[""robocorp""]","[""robocorp""]",[]
deepseekcoder,BOUND,D,250__repeat_1,250,ast_ok,,35f71a0a7d36df5ce6f38b8f4330cb8d80599f890aa33dabf52c4c9817759cef,True,9,"[""antlr4"", ""SQLLexer"", ""SQLListener"", ""SQLParser""]","[""antlr-4-python-runtime"", ""antlr-runtime"", ""antlr4""]",[],"[""antlr-4-python-runtime"", ""antlr-runtime"", ""antlr4""]"
deepseekcoder,BOUND,D,250__repeat_2,250,ast_ok,,0379e34e9d9d9012cd3e07d7d6eddbd2419e5c47371b40f4c79e8060df3938c7,True,3,"[""antlr4"", ""SqlLexer"", ""SqlParser""]","[""antlr4"", ""antlr4-runtime""]",[],"[""antlr4"", ""antlr4-runtime""]"
deepseekcoder,BOUND,D,250__repeat_3,250,ast_ok,,43982fc5263440aa8ce27d9ce7d07381c74ec355d452e90ea914bba873378f66,True,4,"[""antlr4"", ""SqlLexer"", ""SqlParser""]","[""antlr-denter"", ""antlr-runtime"", ""antlr4""]","[""antlr-denter""]","[""antlr-runtime"", ""antlr4""]"
deepseekcoder,BOUND,D,250__repeat_4,250,ast_ok,,85a952c5d18de5e7fccbf2cf3cfb1666a39fbba20d53af998b8be45f39163a6c,True,4,"[""antlr4"", ""SqlLexer"", ""SqlParser""]","[""antlr4"", ""antlr4-runtime""]",[],"[""antlr4"", ""antlr4-runtime""]"
deepseekcoder,BOUND,D,250__repeat_5,250,ast_ok,,3f43117abb7716038d6cbfa5bf979c41cbd1c673153455994183852f3a45b752,True,4,"[""antlr4"", ""SQLLexer"", ""SQLParser""]","[""antlr4"", ""antlr4-runtime""]",[],"[""antlr4"", ""antlr4-runtime""]"
deepseekcoder,BOUND,D,4887__repeat_1,4887,ast_ok,,f336767127aa0744549119fd0c7761048c52cac1e9c4ac8aef9108787fa03941,True,8,"[""json"", ""requests"", ""tencentcloud""]","[""requests"", ""tencentcloud""]","[""requests""]","[""tencentcloud""]"
deepseekcoder,BOUND,D,4887__repeat_2,4887,ast_ok,,2cbe0c6055d6b00e59aa76df720e0d27bd61fcffd7d1fca4e6f729b6fcb7c907,True,8,"[""json"", ""requests"", ""tencentcloud""]","[""requests"", ""tencentcloud-sdk-python""]","[""requests"", ""tencentcloud-sdk-python""]",[]
deepseekcoder,BOUND,D,4887__repeat_3,4887,ast_ok,,205907ebb85cf8c786d203e7df2ad018628780a126bc858e9e6e5ffe7f59d6dc,True,8,"[""json"", ""requests"", ""tencentcloud""]","[""requests"", ""tencentcloud""]","[""requests""]","[""tencentcloud""]"
deepseekcoder,BOUND,D,4887__repeat_4,4887,ast_ok,,3426fc527328e171410aff8551fe3c05f7a52eeb16c615adb77e2223513568cd,True,6,"[""json"", ""requests"", ""tencentcloud""]","[""requests"", ""tencentcloud""]","[""requests""]","[""tencentcloud""]"
deepseekcoder,BOUND,D,4887__repeat_5,4887,ast_ok,,53d22cc36601d43b4a30b10c17ea9023a191a971f1059c02bc17ab32923c40a5,True,5,"[""json"", ""requests"", ""tencentcloud""]","[""requests"", ""tencentcloud""]","[""requests""]","[""tencentcloud""]"
deepseekcoder,BOUND,D,4729__repeat_1,4729,ast_ok,,a477529e2f9a6584311c6068ac5d582ee07e852ee00a52c25ddeed99a299d8a8,True,4,"[""django""]","[""django""]","[""django""]",[]
deepseekcoder,BOUND,D,4729__repeat_2,4729,ast_ok,,0c9c9a4287845e0781a8d96aced50664b6f426b5967e8c92f000dfd1dfcc5abc,True,2,"[""django""]","[""django""]","[""django""]",[]
deepseekcoder,BOUND,D,4729__repeat_3,4729,ast_ok,,e45217e2e1816c963bcf89629aba0a102d85414f2d53a3e7c3f6218a22915743,True,4,"[""django""]","[""django""]","[""django""]",[]
deepseekcoder,BOUND,D,4729__repeat_4,4729,ast_ok,,ec086c1a69ce7ab386c590e9ce8f02a083aaae8c1f8b319fe5e0cd2a2cf5255f,True,2,"[""django""]","[""django""]","[""django""]",[]
deepseekcoder,BOUND,D,4729__repeat_5,4729,ast_ok,,da37cc1df92cf8c0f8b467493e41230c8ec15b5bf9601a8f7d4d45f350a8a0cb,True,3,"[""django""]","[""django""]","[""django""]",[]
deepseekcoder,BOUND,D,2222__repeat_1,2222,ast_ok,,a5b02dbd80c81c3f862c0ec1ae4ad328f9a15ff8970b5d29cedf440ab017bbba,True,3,"[""django""]","[""django""]","[""django""]",[]
deepseekcoder,BOUND,D,2222__repeat_2,2222,ast_ok,,732fad6d363046e6cbdab67305d6ad001a3545ea3058be5a26faf34924d6ec7f,True,4,"[""django""]","[""django""]","[""django""]",[]
deepseekcoder,BOUND,D,2222__repeat_3,2222,ast_ok,,76d735410c39dbcb8330c7fb7fb87b1dac977ac548de6855bc54d9dc100a12d0,True,5,"[""django"", ""django_cache_memoize""]","[""django"", ""django-cache-memoize""]","[""django"", ""django-cache-memoize""]",[]
deepseekcoder,BOUND,D,2222__repeat_4,2222,ast_ok,,7b8127991e7032949a23b2fae16d73023885378f557edfe2bd6758a1a366cdcb,True,5,"[""django"", ""myapp""]","[""django""]","[""django""]",[]
deepseekcoder,BOUND,D,2222__repeat_5,2222,ast_ok,,bd2d61f5a9886644f8cc8f0fb8d2ef43205fe2ffc2e78e01fb61a6e6bfb5d928,True,4,"[""django""]","[""django""]","[""django""]",[]
deepseekcoder,BOUND,D,1645__repeat_1,1645,ast_ok,,33f5ef51b119c307a839d5ca8a0de941609575ad0f0fe9bda6402f11bee2aef5,True,1,"[""hazelcast""]","[""hazelcast-python""]",[],"[""hazelcast-python""]"
deepseekcoder,BOUND,D,1645__repeat_2,1645,ast_ok,,3ddaa84b9106ffc03ff69fb3906300d234baed646987354ab11098989d77a903,True,1,"[""hazelcast""]","[""hazelcast-python""]",[],"[""hazelcast-python""]"
deepseekcoder,BOUND,D,1645__repeat_3,1645,ast_ok,,337d9f8a9b1fd2e9524709e9c008d1fdf22a79448538bffbb779277a5256d115,True,1,"[""hazelcast""]","[""hazelcast-python""]",[],"[""hazelcast-python""]"
deepseekcoder,BOUND,D,1645__repeat_4,1645,ast_ok,,117fdfb7f443cbcd3f3352cefa74c5f612a03f70e9c882eb5624523d547b6276,True,1,"[""hazelcast""]","[""hazelcast-client""]",[],"[""hazelcast-client""]"
deepseekcoder,BOUND,D,1645__repeat_5,1645,ast_ok,,123e1d8f3a0c739f461615d1629df7833bbff37bc850d8d91871f7a9ca95f513,True,1,"[""hazelcast""]","[""hazelcast-python""]",[],"[""hazelcast-python""]"
deepseekcoder,BOUND,D,2483__repeat_1,2483,ast_ok,,aea9032fd4f1ee7ce2cf227b8175347046d5912505d485a07659ddf7c5abc248,True,1,"[""aws_cdk""]","[""aws-cdk""]",[],"[""aws-cdk""]"
deepseekcoder,BOUND,D,2483__repeat_2,2483,ast_ok,,ca6311189cdc7ccde60e321d54e5d7dc06b5813fc64c72692601a4b2a7bedbe2,True,4,"[""aws_cdk""]",[],[],[]
deepseekcoder,BOUND,D,2483__repeat_3,2483,ast_ok,,e54abe307c26b70b362bce553ac962206db9f96f1a75f796048aab9398481626,True,1,"[""aws_cdk""]","[""aws-cdk""]",[],"[""aws-cdk""]"
deepseekcoder,BOUND,D,2483__repeat_4,2483,ast_ok,,999ed071ba541521d99fe9146e162d90dbb9d11400b0bf808131a47bb5cbed5e,True,2,"[""aws_cdk""]","[""aws cdk""]",[],"[""aws cdk""]"
deepseekcoder,BOUND,D,2483__repeat_5,2483,ast_ok,,3d48b03b256aa517683b51766fe1429e1a516251db9127bbb9d772fb3ff459e1,True,1,"[""aws_cdk""]","[""aws-cdk""]",[],"[""aws-cdk""]"
deepseekcoder,BOUND,D,2496__repeat_1,2496,ast_ok,,859c4eee836842139a37693ca97563fa0ce24db60200bc518fe0f6c6c2975c3c,True,2,"[""django"", ""openedx""]","[""django"", ""django-openedx""]","[""django""]","[""django-openedx""]"
deepseekcoder,BOUND,D,2496__repeat_2,2496,ast_ok,,32cd7c2cb7381ef72820b4dd6831de979b469433a5f44102eddd6228c614c724,True,13,"[""django"", ""edx_django_utils"", ""logging"", ""opaque_keys"", ""openedx"", ""xmodule""]","[""django"", ""django-opaque-keys"", ""django-openedx"", ""python-logstash""]","[""django"", ""python-logstash""]","[""django-opaque-keys"", ""django-openedx""]"
deepseekcoder,BOUND,D,2496__repeat_3,2496,ast_ok,,1291eacc62341347a2697903a5c2b201c4dd349fa80e6df9e1ca74c704c86026,True,3,"[""django"", ""edx_django_utils"", ""edx_event""]","[""django"", ""edx-django-utils"", ""edx-event""]","[""django"", ""edx-django-utils""]","[""edx-event""]"
deepseekcoder,BOUND,D,2496__repeat_4,2496,ast_ok,,324a7f650d3a9be573d5f437a32bf6b67b15f0ea019ecd36c8b5cd7b7562b76a,True,2,"[""openedx_events""]","[""openedx-events""]","[""openedx-events""]",[]
deepseekcoder,BOUND,D,2496__repeat_5,2496,ast_ok,,7af75bd61d41fd4051bbb0e4428b659c517061788cf77bb861188a4c78c84e43,True,1,"[""edx_hooks""]","[""edx-hooks""]",[],"[""edx-hooks""]"
deepseekcoder,BOUND,D,3508__repeat_1,3508,ast_ok,,fb838c22bb6c10e0a2b0ee72a2cfd2d70366c9adc74920e116e4228299a8cd6e,True,4,"[""large_image"", ""numpy""]","[""large-image-library"", ""numpy""]","[""numpy""]","[""large-image-library""]"
deepseekcoder,BOUND,D,3508__repeat_2,3508,ast_ok,,971f42a0a7a0b7cf1c26e61ecffc7f6f5cf32b7fc73af523d67043289052b9a5,True,10,"[""h5py"", ""nd2reader"", ""numpy"", ""PIL"", ""skimage"", ""tifffile"", ""vigra"", ""zarr""]","[""h5py"", ""nd2reader"", ""numpy"", ""pillow"", ""scikit-image"", ""tifffile"", ""vigra"", ""zarr""]","[""h5py"", ""nd2reader"", ""numpy"", ""pillow"", ""scikit-image"", ""tifffile"", ""zarr""]","[""vigra""]"
deepseekcoder,BOUND,D,3508__repeat_3,3508,parse_failure,SyntaxError,67f108f85bbfa0fa9377b4dacd8c947df29754507cb85fcbc75fda46f1e7689a,True,0,"[""large_image"", ""nis_elements"", ""numpy""]","[""large-image"", ""nis-elements"", ""numpy""]","[""large-image"", ""numpy""]","[""nis-elements""]"
deepseekcoder,BOUND,D,3508__repeat_4,3508,ast_ok,,4795b8b589af104e7cfac8870274c5b508384682b9f283fba5d3228849d22b40,True,2,"[""nis_elements"", ""os""]",[],[],[]
deepseekcoder,BOUND,D,3508__repeat_5,3508,ast_ok,,7c55f6b2563fb0889e762ed86f3c88184dfe21a0160f6ec72b7d79ff54b9edaa,True,3,"[""nis_elements"", ""numpy""]",[],[],[]
deepseekcoder,BOUND,D,2480__repeat_1,2480,ast_ok,,6f77ddb99f85d41ccefc72a1233396ce61d89315184b102ff397c964f59cace7,True,2,"[""aws_retry"", ""boto3""]","[""botocore""]","[""botocore""]",[]
deepseekcoder,BOUND,D,2480__repeat_2,2480,ast_ok,,8e4c9af2009b0a9a249a4f639ca5fafed365e5e2db009626272a3c08f2257e53,True,2,"[""aws_retry"", ""boto3""]","[""botocore""]","[""botocore""]",[]
deepseekcoder,BOUND,D,2480__repeat_3,2480,ast_ok,,8e4c9af2009b0a9a249a4f639ca5fafed365e5e2db009626272a3c08f2257e53,True,2,"[""aws_retry"", ""boto3""]","[""botocore"", ""s3transfer""]","[""botocore"", ""s3transfer""]",[]
deepseekcoder,BOUND,D,2480__repeat_4,2480,ast_ok,,8e4c9af2009b0a9a249a4f639ca5fafed365e5e2db009626272a3c08f2257e53,True,2,"[""aws_retry"", ""boto3""]","[""botocore"", ""s3transfer""]","[""botocore"", ""s3transfer""]",[]
deepseekcoder,BOUND,D,2480__repeat_5,2480,ast_ok,,8e4c9af2009b0a9a249a4f639ca5fafed365e5e2db009626272a3c08f2257e53,True,2,"[""aws_retry"", ""boto3""]","[""botocore"", ""s3transfer""]","[""botocore"", ""s3transfer""]",[]
deepseekcoder,BOUND,D,2882__repeat_1,2882,ast_ok,,a9e7c8fde73d244a22a047ea5e0853cee83fc9eed9f26804ca137061edf3099e,True,1,"[""minidump""]","[""minidump""]","[""minidump""]",[]
deepseekcoder,BOUND,D,2882__repeat_2,2882,ast_ok,,93190b81fe2b1cce119876cacff8b86c491bd209c591d53abf4926068543bab1,True,3,"[""minidump""]","[""minidump""]","[""minidump""]",[]
deepseekcoder,BOUND,D,2882__repeat_3,2882,parse_failure,SyntaxError,9199392e809676c34c38284b9fb6c1848295194037246b11c764909bfb164e2a,True,0,"[""minidump""]","[""minidump""]","[""minidump""]",[]
deepseekcoder,BOUND,D,2882__repeat_4,2882,ast_ok,,d5b2bef19b306024e96cc7f510da89b72eb1538b27faca3437f74606ea3a5f94,True,2,"[""minidump""]",[],[],[]
deepseekcoder,BOUND,D,2882__repeat_5,2882,ast_ok,,cdda586c3f1d32ae01a21a602959ff9e8a4efa95302c617a68fdef69fd10cd07,True,3,"[""minidump"", ""os"", ""sys""]","[""minidump""]","[""minidump""]",[]
deepseekcoder,BOUND,D,146__repeat_1,146,ast_ok,,9640cf183dee76d22599bf652292f11d5e1ea36cba6060ea9570dfc255cbd41b,True,4,"[""pandas"", ""snowflake""]","[""pandas"", ""snowflake-connector-python""]","[""pandas"", ""snowflake-connector-python""]",[]
deepseekcoder,BOUND,D,146__repeat_2,146,ast_ok,,399d3c8c790a84402faafdf0ab1d03bb0d34d273bfe0aacba68c2db6eaec3b0c,True,5,"[""pandas"", ""snowflake""]","[""pandas"", ""snowflake-connector-python""]","[""pandas"", ""snowflake-connector-python""]",[]
deepseekcoder,BOUND,D,146__repeat_3,146,ast_ok,,5f153af2b5d430e7e368d1ab1120a0656fff06ba600971a52d210ee7fdd21438,True,3,"[""snowflake""]","[""snowflake-connector-python""]","[""snowflake-connector-python""]",[]
deepseekcoder,BOUND,D,146__repeat_4,146,ast_ok,,7659ad60e8e942bc8c7751e589c7852f800013d3567d9058c37a5a04ca0f2e0b,True,3,"[""pandas"", ""snowflake""]","[""pandas"", ""snowflake-connector-python""]","[""pandas"", ""snowflake-connector-python""]",[]
deepseekcoder,BOUND,D,146__repeat_5,146,ast_ok,,f2ce10908bbad108ed37c31e2b0971686c4427afe8b6846630c3392d113120d7,True,2,"[""snowflake""]","[""snowflake-connector-python""]","[""snowflake-connector-python""]",[]
deepseekcoder,BOUND,D,1020__repeat_1,1020,ast_ok,,1496f47d52ebbe556f0b390f6a7defe90fe18bcca40ea231e1baf83ca466e3e5,True,1,"[""supabase""]","[""supabase-py""]",[],"[""supabase-py""]"
deepseekcoder,BOUND,D,1020__repeat_2,1020,ast_ok,,bbd22b5be70655770f9337f64c1f664681005db2b654efb4b5568057db9e53d7,True,1,"[""supabase""]","[""supabase-py""]",[],"[""supabase-py""]"
deepseekcoder,BOUND,D,1020__repeat_3,1020,ast_ok,,8965e8ffd1a77bf1d586114b1f960108665104b92e2115b4f91d615490b1e5b5,True,1,"[""supabase""]","[""supabase-py""]",[],"[""supabase-py""]"
deepseekcoder,BOUND,D,1020__repeat_4,1020,ast_ok,,ffd7243d4a7ad653808a33c6b04ee630ce2a6003fa603c0b00e47308a0fa1246,True,1,"[""supabase_py""]","[""supabase-py""]",[],"[""supabase-py""]"
deepseekcoder,BOUND,D,1020__repeat_5,1020,ast_ok,,b2800bcde7045acc4caa4985133cf4a4947b3f043dcb1851299a6f454c06d246,True,1,"[""supabase""]","[""supabase-py""]",[],"[""supabase-py""]"
deepseekcoder,BOUND,D,4521__repeat_1,4521,ast_ok,,48dd7209fb27e866367407aac636f55c3791c8530d3519fa0a293d601404a8ed,True,1,"[""py_ecc""]","[""py-ecc""]","[""py-ecc""]",[]
deepseekcoder,BOUND,D,4521__repeat_2,4521,ast_ok,,2a5b01a806f11daa1aa72761290574e0b32719fe6788b211b6c39c86371c9c54,True,1,"[""sympy""]","[""sympy""]","[""sympy""]",[]
deepseekcoder,BOUND,D,4521__repeat_3,4521,ast_ok,,aa028656008bbe9ec4e7b0bb22e00c97427fa7ae208559543f50cafbd304a77c,True,3,"[""py_ecc"", ""zexe""]","[""py-ecc"", ""zexe""]","[""py-ecc""]","[""zexe""]"
deepseekcoder,BOUND,D,4521__repeat_4,4521,ast_ok,,40091b78624ffda37f12e1fe347518558a84f74406fe1d7512eaff5b1c04b4c1,True,3,"[""zksk""]","[""zksk""]","[""zksk""]",[]
deepseekcoder,BOUND,D,4521__repeat_5,4521,ast_ok,,fdc414b3256fb2c709f9d9db72291786db5bd7b8bd43586e64db15f7e5bc582e,True,2,"[""zksk""]","[""zksk""]","[""zksk""]",[]
deepseekcoder,BOUND,D,2026__repeat_1,2026,parse_failure,SyntaxError,e62477e6f8696d5bf1c78f2d86c4698cd844243f19f38c220a666a503970086e,True,0,[],[],[],[]
deepseekcoder,BOUND,D,2026__repeat_2,2026,parse_failure,SyntaxError,1adaebef39125dcd399f4973503e9a78807a0f461c8d7d9391f051fd1987419d,True,0,[],[],[],[]
deepseekcoder,BOUND,D,2026__repeat_3,2026,parse_failure,SyntaxError,2e9890ae7e10d7086f9e5c3c3cf5bc3baa37fce3a174ff285460221b88e36e01,True,0,[],[],[],[]
deepseekcoder,BOUND,D,2026__repeat_4,2026,parse_failure,SyntaxError,8c45ab228fd42358f21a8be6a848c6982dd957f607ecfb6e0971d075a4395b91,True,0,[],[],[],[]
deepseekcoder,BOUND,D,2026__repeat_5,2026,parse_failure,SyntaxError,095d8b93fdec13f77cbb139a25f8dacc6b839710c4f3849ecbd2d326e385028a,True,0,[],[],[],[]
deepseekcoder,BOUND,D,540__repeat_1,540,ast_ok,,d265c50a7158133e9ec7261ba90e69862fedca8ffd0e62586aecaff658ff39d0,True,3,"[""awkward"", ""cupy"", ""numpy""]","[""awkward"", ""cupy"", ""numpy""]","[""awkward"", ""cupy"", ""numpy""]",[]
deepseekcoder,BOUND,D,540__repeat_2,540,parse_failure,SyntaxError,426cabd6ea2a8d49a2d558824f42b6df48aef02abbd5a77e8664b2a67768857b,True,0,[],[],[],[]
deepseekcoder,BOUND,D,540__repeat_3,540,ast_ok,,b1065e159d43ada5fd37e2cf8dc04212945321a366cadd0f84117cd71af1dc3b,True,2,"[""awkward"", ""numpy""]","[""awkward-array"", ""numpy""]","[""numpy""]","[""awkward-array""]"
deepseekcoder,BOUND,D,540__repeat_4,540,ast_ok,,324849ccb8b49b6029b460ef48c07139c97e8a0895db3d4106c7f9ab8e503942,True,2,"[""awkward"", ""numpy""]","[""awkward-array"", ""numpy""]","[""numpy""]","[""awkward-array""]"
deepseekcoder,BOUND,D,540__repeat_5,540,ast_ok,,a5abc6315e093cde9e4f79a877da639cdc91232addd5b22b738fc646a25351d5,True,2,"[""awkward"", ""numpy""]","[""awkward-array"", ""numpy""]","[""numpy""]","[""awkward-array""]"
deepseekcoder,BOUND,D,1798__repeat_1,1798,ast_ok,,73472231f7be82d2c0bbb0e1ee2ac7cf898194ab88f37ee2949b89d3d4af6b56,True,4,"[""os"", ""subprocess""]",[],[],[]
deepseekcoder,BOUND,D,1798__repeat_2,1798,ast_ok,,d16df9186b2c6befb3d2cf6fb42d31a0275eec9420e6d4220182aca9e4e95a05,True,3,"[""setup"", ""setuptools"", ""subprocess""]","[""setuptools""]","[""setuptools""]",[]
deepseekcoder,BOUND,D,1798__repeat_3,1798,ast_ok,,2dca0f4eea17487036d7f17a62c70390faa5b68fdd16d884d2bf70b6487e9eff,True,3,"[""setuptools"", ""sphinx_apidoc""]","[""setuptools"", ""sphinx-apidoc""]","[""setuptools""]","[""sphinx-apidoc""]"
deepseekcoder,BOUND,D,1798__repeat_4,1798,ast_ok,,30c10d505e84b2838b9e9a449cbded2e77df61570485cced9ce8cfdb8e523fca,True,3,"[""os"", ""sphinx"", ""subprocess""]","[""sphinx""]","[""sphinx""]",[]
deepseekcoder,BOUND,D,1798__repeat_5,1798,ast_ok,,75f2c98869d6ad82a9706b682fdaf03d742da7ac9f72919c829d4484386786fc,True,3,"[""os"", ""sphinx"", ""subprocess""]","[""sphinx""]","[""sphinx""]",[]
deepseekcoder,BOUND,D,399__repeat_1,399,parse_failure,SyntaxError,e9f154354c1f24da1148338e7f79bd3ee11585f45998b7b5decbd4b082470e49,True,0,[],[],[],[]
deepseekcoder,BOUND,D,399__repeat_2,399,parse_failure,SyntaxError,39e1013a6d6e0d1cdaa352af2bf1a685e5d5f5592c408f5395d3380723880d88,True,0,[],[],[],[]
deepseekcoder,BOUND,D,399__repeat_3,399,ast_ok,,5ca02e9b0e4e78daf24020cbf5bea4006eac3fbc56149ad3518fd15be9fb43c1,True,0,[],[],[],[]
deepseekcoder,BOUND,D,399__repeat_4,399,ast_ok,,a4a4b88a7f124456c1985693c9d1ef6a1897254294bfcb236f3067e45519686f,True,3,"[""abc"", ""typing""]",[],[],[]
deepseekcoder,BOUND,D,399__repeat_5,399,ast_ok,,022b92d20e5055c853e0369e2500b33107a0d7419922cc0bc1e4af42245cb20b,True,1,"[""abc""]",[],[],[]
deepseekcoder,BOUND,D,2364__repeat_1,2364,ast_ok,,ec0d892be7532b2ffec551e6d2ced55dc4bbbdb934e5fa259b60003f7f25a547,True,4,"[""sqlalchemy""]","[""sqlalchemy""]","[""sqlalchemy""]",[]
deepseekcoder,BOUND,D,2364__repeat_2,2364,ast_ok,,63da65d038a670c1a978163585db45483d43e6eb4789b75ed4f87cea207b3904,True,5,"[""psycopg2"", ""sqlalchemy""]","[""psycopg2"", ""sqlalchemy""]","[""psycopg2"", ""sqlalchemy""]",[]
deepseekcoder,BOUND,D,2364__repeat_3,2364,ast_ok,,81e72c2f7eaa9ea803ad4e817dfd7a6226ade34332a23b4bc81499949689c907,True,4,"[""sqlalchemy""]","[""sqlalchemy""]","[""sqlalchemy""]",[]
deepseekcoder,BOUND,D,2364__repeat_4,2364,ast_ok,,8dd39e8e54944cc8454388d92f6f467919f658e94fd7b94f90172c6cf51f3593,True,5,"[""psycopg2"", ""sqlalchemy""]","[""psycopg2"", ""sqlalchemy""]","[""psycopg2"", ""sqlalchemy""]",[]
deepseekcoder,BOUND,D,2364__repeat_5,2364,ast_ok,,e26741796e28d225b193ad276455fc4e225f609e9eec961e5b541d365fd26a51,True,4,"[""sqlalchemy""]","[""sqlalchemy""]","[""sqlalchemy""]",[]
deepseekcoder,BOUND,D,2250__repeat_1,2250,ast_ok,,9328362eee4342c3370508ad495cac4557ae2cc3c5a2d6d7e3edb4b98a25e8cb,True,2,"[""pytest"", ""subprocess""]","[""pytest""]","[""pytest""]",[]
deepseekcoder,BOUND,D,2250__repeat_2,2250,ast_ok,,5e8b0b504fbd82ac687e0bf8ebc6e0f85f5a0abc70fe720f68a223ef4ef8a582,True,4,"[""os"", ""pytest"", ""pytest_bdd"", ""python_terraform""]","[""pytest"", ""pytest-bdd"", ""python-terraform""]","[""pytest"", ""pytest-bdd"", ""python-terraform""]",[]
deepseekcoder,BOUND,D,2250__repeat_3,2250,ast_ok,,e313815fbec5a29a6c1ff4fc45277492fb0374b1d2681bda3984004c73b7d5ff,True,3,"[""os"", ""pytest"", ""pytest_bdd""]",[],[],[]
deepseekcoder,BOUND,D,2250__repeat_4,2250,ast_ok,,1996f761fe82da75a0150110881b9017bb49c81e694ef3bd7cce9ffd76f82a11,True,2,"[""boto3"", ""pytest""]","[""botocore"", ""pytest-mock""]","[""botocore"", ""pytest-mock""]",[]
deepseekcoder,BOUND,D,2250__repeat_5,2250,ast_ok,,adf3ac58fe6a59fbb324db60575603bb35f85561d91803f425c992807451a877,True,2,"[""boto3"", ""pytest""]","[""botocore"", ""python-dateutil"", ""s3transfer""]","[""botocore"", ""python-dateutil"", ""s3transfer""]",[]
deepseekcoder,BOUND,D,3562__repeat_1,3562,ast_ok,,698d20b3ceac6128b55181bb74baa78a71c4334245fe0d2a99f944236708c2b9,True,1,"[""nmap""]","[""nmap""]",[],"[""nmap""]"
deepseekcoder,BOUND,D,3562__repeat_2,3562,ast_ok,,322b4e612a796621b50acf4098fa379a6e8c9873d0bb23ed62e84bedf30f902c,True,1,"[""nmap""]","[""nmap""]",[],"[""nmap""]"
deepseekcoder,BOUND,D,3562__repeat_3,3562,ast_ok,,5e3bd5b1cb000a3b2394913cb6a2dcb96f9ee91651ea5e34ce3f94632eef7d5c,True,1,"[""nmap""]","[""nmap""]",[],"[""nmap""]"
deepseekcoder,BOUND,D,3562__repeat_4,3562,ast_ok,,1a696ff3ad68b4dbeca7bf849a1a2cef4a7f88dc97ee2fc0ad7b2afd6f454446,True,1,"[""nmap""]","[""nmap""]",[],"[""nmap""]"
deepseekcoder,BOUND,D,3562__repeat_5,3562,ast_ok,,16837986ff0d299f52ccade7aba3930466804fb7eaedc00cd403cef22f02f840,True,1,"[""nmap""]","[""nmap""]",[],"[""nmap""]"
deepseekcoder,BOUND,D,2931__repeat_1,2931,ast_ok,,56a2313352103b298b73cbfb94c45ea86af189e8b22a45fa7be17bdd79d44fa5,True,2,"[""click"", ""simple_salesforce""]","[""click"", ""simple-salesforce""]","[""click"", ""simple-salesforce""]",[]
deepseekcoder,BOUND,D,2931__repeat_2,2931,parse_failure,SyntaxError,1a90e544ecf9453d62c63ceb0ec0a0da5bc0fb3c20d2e968052686eb646b5fdf,True,0,"[""argparse"", ""subprocess""]",[],[],[]
deepseekcoder,BOUND,D,2931__repeat_3,2931,ast_ok,,ff0951798f75987d37374220cd4fa92a76f98e9c7894dc501916f88bb3fa24eb,True,1,"[""subprocess""]",[],[],[]
