model,method,fold,generation_id,parso_count,tokenizer_count,extra_vs_tokenizer,missing_vs_tokenizer,rejected_import_nodes,boundary_rejected_nodes,parser_error
qwen3,BOUND,B,1446__repeat_3,13,13,[],[],0,0,
qwen3,BOUND,B,4692__repeat_1,9,9,[],[],0,0,
qwen3,BOUND,B,4059__repeat_3,4,4,[],[],0,0,
qwen3,BOUND,B,2298__repeat_4,5,5,[],[],0,0,
qwen3,BOUND,B,2298__repeat_5,8,8,[],[],0,0,
qwen3,BOUND,B,229__repeat_1,2,2,[],[],0,0,
qwen3,BOUND,B,229__repeat_2,6,6,[],[],0,0,
qwen3,BOUND,B,229__repeat_3,8,8,[],[],0,0,
qwen3,BOUND,B,229__repeat_5,3,3,[],[],0,0,
qwen3,BOUND,B,4227__repeat_3,10,10,[],[],0,0,
qwen3,BOUND,B,4374__repeat_3,7,7,[],[],0,0,
qwen3,BOUND,B,4374__repeat_4,13,13,[],[],0,0,
qwen3,BOUND,B,1915__repeat_2,1,1,[],[],0,0,
qwen3,BOUND,B,1915__repeat_4,1,1,[],[],0,0,
qwen3,BOUND,B,1970__repeat_1,4,4,[],[],0,0,
qwen3,BOUND,B,1970__repeat_2,3,3,[],[],0,0,
qwen3,BOUND,B,4289__repeat_5,17,17,[],[],0,0,
qwen3,BOUND,B,3349__repeat_3,0,0,[],[],1,0,
qwen3,BOUND,B,955__repeat_4,4,4,[],[],0,0,
qwen3,BOUND,B,2317__repeat_3,13,13,[],[],0,0,
qwen3,BOUND,B,2317__repeat_4,6,6,[],[],0,0,
qwen3,BOUND,B,3459__repeat_1,1,1,[],[],0,0,
qwen3,BOUND,B,1668__repeat_2,2,2,[],[],0,0,
qwen3,BOUND,B,1497__repeat_4,8,8,[],[],0,0,
qwen3,BOUND,B,485__repeat_1,8,8,[],[],0,0,
qwen3,BOUND,B,485__repeat_3,6,6,[],[],0,0,
qwen3,BOUND,B,2428__repeat_1,3,3,[],[],0,0,
qwen3,BOUND,B,2428__repeat_3,2,2,[],[],0,0,
qwen3,BOUND,B,2517__repeat_5,4,4,[],[],0,0,
qwen3,BOUND,C,4453__repeat_2,8,8,[],[],0,0,
qwen3,BOUND,C,4453__repeat_3,7,7,[],[],0,0,
qwen3,BOUND,C,4453__repeat_4,24,24,[],[],0,0,
qwen3,BOUND,C,4453__repeat_5,7,7,[],[],0,0,
qwen3,BOUND,C,4815__repeat_4,3,3,[],[],0,0,
qwen3,BOUND,C,3844__repeat_1,7,7,[],[],0,0,
qwen3,BOUND,C,3844__repeat_3,11,11,[],[],0,0,
qwen3,BOUND,C,3844__repeat_5,7,7,[],[],0,0,
qwen3,BOUND,C,1510__repeat_1,5,5,[],[],0,0,
qwen3,BOUND,C,1510__repeat_3,3,3,[],[],0,0,
qwen3,BOUND,C,2329__repeat_3,6,6,[],[],0,0,
qwen3,BOUND,C,2329__repeat_4,5,5,[],[],0,0,
qwen3,BOUND,C,185__repeat_3,2,2,[],[],0,0,
qwen3,BOUND,C,824__repeat_1,19,19,[],[],0,0,
qwen3,BOUND,C,824__repeat_3,20,20,[],[],0,0,
qwen3,BOUND,C,824__repeat_4,6,6,[],[],0,0,
qwen3,BOUND,C,824__repeat_5,37,37,[],[],0,0,
qwen3,BOUND,C,3415__repeat_4,1,1,[],[],0,0,
qwen3,BOUND,C,1603__repeat_2,22,22,[],[],0,0,
qwen3,BOUND,C,1603__repeat_4,21,21,[],[],0,0,
qwen3,BOUND,C,1302__repeat_5,2,2,[],[],0,0,
qwen3,BOUND,C,1267__repeat_1,7,7,[],[],0,0,
qwen3,BOUND,C,1267__repeat_3,2,2,[],[],0,0,
qwen3,BOUND,C,1267__repeat_5,6,6,[],[],0,0,
qwen3,BOUND,C,2284__repeat_2,3,3,[],[],0,0,
qwen3,BOUND,C,2284__repeat_3,4,4,[],[],0,0,
qwen3,BOUND,C,2284__repeat_4,2,2,[],[],0,0,
qwen3,BOUND,C,2284__repeat_5,4,4,[],[],0,0,
qwen3,BOUND,C,2943__repeat_4,15,15,[],[],1,0,
qwen3,BOUND,C,2943__repeat_5,18,18,[],[],0,0,
qwen3,BOUND,C,4386__repeat_1,9,9,[],[],0,0,
qwen3,BOUND,C,4386__repeat_2,48,48,[],[],0,0,
qwen3,BOUND,C,4386__repeat_3,12,12,[],[],0,0,
qwen3,BOUND,C,4386__repeat_4,16,16,[],[],0,0,
qwen3,BOUND,C,4386__repeat_5,18,18,[],[],0,0,
qwen3,BOUND,C,3742__repeat_1,5,5,[],[],0,0,
qwen3,BOUND,C,3742__repeat_2,5,5,[],[],0,0,
qwen3,BOUND,C,3256__repeat_1,6,6,[],[],0,0,
qwen3,BOUND,C,4676__repeat_2,13,13,[],[],0,0,
qwen3,BOUND,C,1446__repeat_3,23,23,[],[],0,0,
qwen3,BOUND,C,4692__repeat_3,19,19,[],[],0,0,
qwen3,BOUND,C,4692__repeat_4,12,12,[],[],0,0,
qwen3,BOUND,C,4692__repeat_5,8,8,[],[],0,0,
qwen3,BOUND,C,219__repeat_3,4,4,[],[],0,0,
qwen3,BOUND,C,4059__repeat_3,6,6,[],[],0,0,
qwen3,BOUND,C,229__repeat_1,3,3,[],[],0,0,
qwen3,BOUND,C,229__repeat_2,9,9,[],[],0,0,
qwen3,BOUND,C,229__repeat_3,9,9,[],[],0,0,
qwen3,BOUND,C,229__repeat_5,9,9,[],[],0,0,
qwen3,BOUND,C,4227__repeat_1,2,2,[],[],0,0,
qwen3,BOUND,C,4227__repeat_2,7,7,[],[],0,0,
qwen3,BOUND,C,4227__repeat_3,7,7,[],[],0,0,
qwen3,BOUND,C,4227__repeat_4,4,4,[],[],0,0,
qwen3,BOUND,C,4180__repeat_1,21,21,[],[],0,0,
qwen3,BOUND,C,4180__repeat_2,12,12,[],[],0,0,
qwen3,BOUND,C,4180__repeat_3,11,11,[],[],0,0,
qwen3,BOUND,C,4180__repeat_4,25,25,[],[],0,0,
qwen3,BOUND,C,321__repeat_3,1,1,[],[],0,0,
qwen3,BOUND,C,4374__repeat_2,11,11,[],[],0,0,
qwen3,BOUND,C,4374__repeat_4,12,12,[],[],0,0,
qwen3,BOUND,C,4374__repeat_5,3,3,[],[],0,0,
qwen3,BOUND,C,3666__repeat_4,5,5,[],[],0,0,
qwen3,BOUND,C,1970__repeat_1,2,2,[],[],0,0,
qwen3,BOUND,C,1970__repeat_4,1,1,[],[],0,0,
qwen3,BOUND,C,955__repeat_5,5,5,[],[],0,0,
qwen3,BOUND,C,770__repeat_3,2,2,[],[],0,0,
qwen3,BOUND,C,770__repeat_5,2,2,[],[],0,0,
qwen3,BOUND,C,2317__repeat_1,5,5,[],[],0,0,
qwen3,BOUND,C,2317__repeat_2,10,10,[],[],0,0,
qwen3,BOUND,C,2317__repeat_3,8,8,[],[],0,0,
qwen3,BOUND,C,1668__repeat_2,2,2,[],[],0,0,
qwen3,BOUND,C,1668__repeat_4,3,3,[],[],0,0,
qwen3,BOUND,C,1668__repeat_5,1,1,[],[],0,0,
qwen3,BOUND,C,485__repeat_5,6,6,[],[],0,0,
qwen3,BOUND,C,3396__repeat_1,8,8,[],[],0,0,
qwen3,BOUND,C,3396__repeat_4,13,13,[],[],0,0,
qwen3,BOUND,C,2428__repeat_1,5,5,[],[],0,0,
qwen3,BOUND,D,3328__repeat_5,3,3,[],[],0,0,
qwen3,BOUND,D,4453__repeat_1,18,18,[],[],0,0,
qwen3,BOUND,D,4453__repeat_2,12,12,[],[],0,0,
qwen3,BOUND,D,4453__repeat_4,15,15,[],[],0,0,
qwen3,BOUND,D,4453__repeat_5,24,24,[],[],0,0,
qwen3,BOUND,D,2140__repeat_3,5,5,[],[],0,0,
qwen3,BOUND,D,2140__repeat_4,5,5,[],[],0,0,
qwen3,BOUND,D,2140__repeat_5,5,5,[],[],0,0,
qwen3,BOUND,D,4048__repeat_1,22,22,[],[],0,0,
qwen3,BOUND,D,4048__repeat_2,24,24,[],[],0,0,
qwen3,BOUND,D,4048__repeat_3,7,7,[],[],0,0,
qwen3,BOUND,D,4048__repeat_4,10,10,[],[],0,0,
qwen3,BOUND,D,4815__repeat_1,6,6,[],[],0,0,
qwen3,BOUND,D,4815__repeat_2,2,2,[],[],0,0,
qwen3,BOUND,D,4815__repeat_3,2,2,[],[],0,0,
qwen3,BOUND,D,4815__repeat_4,9,9,[],[],0,0,
qwen3,BOUND,D,4815__repeat_5,2,2,[],[],0,0,
qwen3,BOUND,D,3844__repeat_1,15,15,[],[],0,0,
qwen3,BOUND,D,3844__repeat_2,7,7,[],[],0,0,
qwen3,BOUND,D,3844__repeat_5,7,7,[],[],0,0,
qwen3,BOUND,D,3695__repeat_1,8,8,[],[],0,0,
qwen3,BOUND,D,3695__repeat_5,5,5,[],[],0,0,
qwen3,BOUND,D,1510__repeat_2,1,1,[],[],0,0,
qwen3,BOUND,D,1510__repeat_4,2,2,[],[],0,0,
qwen3,BOUND,D,1510__repeat_5,5,5,[],[],1,0,
qwen3,BOUND,D,4509__repeat_2,10,10,[],[],0,0,
qwen3,BOUND,D,4509__repeat_4,5,5,[],[],0,0,
qwen3,BOUND,D,4509__repeat_5,4,4,[],[],0,0,
qwen3,BOUND,D,2329__repeat_1,14,14,[],[],0,0,
qwen3,BOUND,D,2329__repeat_2,8,8,[],[],0,0,
qwen3,BOUND,D,2329__repeat_3,7,7,[],[],0,0,
qwen3,BOUND,D,185__repeat_1,4,4,[],[],0,0,
qwen3,BOUND,D,185__repeat_2,3,3,[],[],0,1,
qwen3,BOUND,D,185__repeat_3,2,2,[],[],0,0,
qwen3,BOUND,D,185__repeat_4,3,3,[],[],0,0,
qwen3,BOUND,D,881__repeat_2,1,1,[],[],0,0,
qwen3,BOUND,D,84__repeat_1,2,2,[],[],0,0,
qwen3,BOUND,D,3422__repeat_3,5,5,[],[],0,0,
qwen3,BOUND,D,3157__repeat_5,5,5,[],[],0,0,
qwen3,BOUND,D,4284__repeat_4,26,26,[],[],0,0,
qwen3,BOUND,D,824__repeat_1,31,31,[],[],0,0,
qwen3,BOUND,D,824__repeat_2,20,20,[],[],0,0,
qwen3,BOUND,D,824__repeat_3,22,22,[],[],0,0,
qwen3,BOUND,D,824__repeat_4,21,21,[],[],0,0,
qwen3,BOUND,D,824__repeat_5,18,18,[],[],0,0,
qwen3,BOUND,D,3415__repeat_1,1,1,[],[],0,0,
qwen3,BOUND,D,3415__repeat_3,1,1,[],[],0,0,
qwen3,BOUND,D,2762__repeat_5,1,1,[],[],0,0,
qwen3,BOUND,D,1603__repeat_1,3,3,[],[],0,0,
qwen3,BOUND,D,1603__repeat_2,3,3,[],[],0,0,
qwen3,BOUND,D,1603__repeat_3,4,4,[],[],0,0,
qwen3,BOUND,D,1603__repeat_4,4,4,[],[],0,0,
qwen3,BOUND,D,1603__repeat_5,5,5,[],[],0,0,
qwen3,BOUND,D,271__repeat_2,6,6,[],[],0,0,
qwen3,BOUND,D,60__repeat_3,5,5,[],[],0,0,
qwen3,BOUND,D,1302__repeat_2,5,5,[],[],0,0,
qwen3,BOUND,D,1302__repeat_4,4,4,[],[],0,0,
qwen3,BOUND,D,4744__repeat_1,0,0,[],[],0,0,
qwen3,BOUND,D,4744__repeat_2,2,2,[],[],0,0,
qwen3,BOUND,D,4744__repeat_3,3,3,[],[],0,0,
qwen3,BOUND,D,4744__repeat_4,1,1,[],[],0,0,
qwen3,BOUND,D,4744__repeat_5,1,1,[],[],0,0,
qwen3,BOUND,D,4498__repeat_3,1,1,[],[],0,0,
qwen3,BOUND,D,1267__repeat_2,12,12,[],[],0,0,
qwen3,BOUND,D,1267__repeat_3,2,2,[],[],0,0,
qwen3,BOUND,D,1267__repeat_4,7,7,[],[],0,0,
qwen3,BOUND,D,1267__repeat_5,3,3,[],[],0,0,
qwen3,BOUND,D,2284__repeat_1,6,6,[],[],1,0,
qwen3,BOUND,D,2284__repeat_3,2,2,[],[],0,0,
qwen3,BOUND,D,2284__repeat_4,10,10,[],[],0,0,
qwen3,BOUND,D,2284__repeat_5,10,10,[],[],0,0,
qwen3,BOUND,D,2943__repeat_3,8,8,[],[],0,0,
qwen3,BOUND,D,4386__repeat_1,9,9,[],[],0,0,
qwen3,BOUND,D,4386__repeat_2,16,16,[],[],0,0,
qwen3,BOUND,D,4386__repeat_3,11,11,[],[],0,0,
qwen3,BOUND,D,4386__repeat_4,11,11,[],[],0,0,
qwen3,BOUND,D,3742__repeat_1,5,5,[],[],0,0,
qwen3,BOUND,D,3742__repeat_2,14,14,[],[],0,0,
qwen3,BOUND,D,3256__repeat_3,5,5,[],[],0,0,
qwen3,BOUND,D,3140__repeat_1,3,3,[],[],1,0,
qwen3,BOUND,D,4676__repeat_1,11,11,[],[],0,0,
qwen3,BOUND,D,4676__repeat_2,22,22,[],[],0,0,
qwen3,BOUND,D,4676__repeat_3,15,15,[],[],0,0,
qwen3,BOUND,D,4676__repeat_4,11,11,[],[],0,0,
qwen3,BOUND,D,4676__repeat_5,12,12,[],[],0,0,
qwen3,BOUND,D,1446__repeat_3,21,21,[],[],0,0,
qwen3,BOUND,D,1446__repeat_4,17,17,[],[],0,0,
qwen3,BOUND,D,4692__repeat_1,8,8,[],[],0,0,
qwen3,BOUND,D,4692__repeat_3,8,8,[],[],0,0,
qwen3,BOUND,D,4692__repeat_4,15,15,[],[],0,0,
qwen3,BOUND,D,219__repeat_1,8,8,[],[],0,0,
qwen3,BOUND,D,219__repeat_4,10,10,[],[],0,0,
qwen3,BOUND,D,219__repeat_5,5,5,[],[],0,0,
qwen3,BOUND,D,4059__repeat_1,17,17,[],[],0,0,
qwen3,BOUND,D,4059__repeat_5,13,13,[],[],0,0,
qwen3,BOUND,D,2298__repeat_1,7,7,[],[],0,0,
qwen3,BOUND,D,2298__repeat_4,13,13,[],[],0,0,
qwen3,BOUND,D,229__repeat_1,6,6,[],[],0,0,
qwen3,BOUND,D,229__repeat_2,11,11,[],[],0,0,
qwen3,BOUND,D,229__repeat_3,17,17,[],[],0,0,
qwen3,BOUND,D,229__repeat_4,8,8,[],[],0,0,
qwen3,BOUND,D,229__repeat_5,9,9,[],[],1,0,
qwen3,BOUND,D,4227__repeat_2,6,6,[],[],0,0,
qwen3,BOUND,D,4227__repeat_4,4,4,[],[],0,0,
qwen3,BOUND,D,4227__repeat_5,3,3,[],[],0,0,
qwen3,BOUND,D,1313__repeat_3,2,2,[],[],0,0,
qwen3,BOUND,D,4180__repeat_2,37,37,[],[],0,0,
qwen3,BOUND,D,4180__repeat_3,23,23,[],[],0,0,
qwen3,BOUND,D,4180__repeat_4,14,14,[],[],0,0,
qwen3,BOUND,D,4180__repeat_5,17,17,[],[],0,0,
qwen3,BOUND,D,321__repeat_2,2,2,[],[],0,0,
qwen3,BOUND,D,321__repeat_3,3,3,[],[],0,0,
qwen3,BOUND,D,321__repeat_4,8,8,[],[],0,0,
qwen3,BOUND,D,321__repeat_5,0,0,[],[],0,0,
qwen3,BOUND,D,2434__repeat_4,9,9,[],[],0,0,
qwen3,BOUND,D,2434__repeat_5,6,6,[],[],0,0,
qwen3,BOUND,D,241__repeat_3,3,3,[],[],0,0,
qwen3,BOUND,D,4374__repeat_1,6,6,[],[],0,0,
qwen3,BOUND,D,4374__repeat_2,10,10,[],[],0,0,
qwen3,BOUND,D,4374__repeat_3,18,18,[],[],0,0,
qwen3,BOUND,D,4374__repeat_4,58,58,[],[],0,0,
qwen3,BOUND,D,4374__repeat_5,6,6,[],[],0,0,
qwen3,BOUND,D,3666__repeat_1,7,7,[],[],0,0,
qwen3,BOUND,D,3666__repeat_4,27,27,[],[],0,0,
qwen3,BOUND,D,3666__repeat_5,24,24,[],[],0,0,
qwen3,BOUND,D,4387__repeat_3,1,1,[],[],0,0,
qwen3,BOUND,D,4387__repeat_4,0,0,[],[],0,0,
qwen3,BOUND,D,1915__repeat_1,2,2,[],[],0,0,
qwen3,BOUND,D,1915__repeat_2,19,19,[],[],0,0,
qwen3,BOUND,D,1915__repeat_4,1,1,[],[],0,0,
qwen3,BOUND,D,1915__repeat_5,1,1,[],[],0,0,
qwen3,BOUND,D,1970__repeat_1,3,3,[],[],0,0,
qwen3,BOUND,D,1970__repeat_4,4,4,[],[],0,0,
qwen3,BOUND,D,89__repeat_5,1,1,[],[],0,0,
qwen3,BOUND,D,4289__repeat_2,35,35,[],[],0,0,
qwen3,BOUND,D,1083__repeat_3,11,11,[],[],0,0,
qwen3,BOUND,D,955__repeat_4,2,2,[],[],0,0,
qwen3,BOUND,D,770__repeat_1,3,3,[],[],0,0,
qwen3,BOUND,D,770__repeat_5,3,3,[],[],0,0,
qwen3,BOUND,D,2317__repeat_2,10,10,[],[],0,0,
qwen3,BOUND,D,2317__repeat_3,5,5,[],[],0,0,
qwen3,BOUND,D,2317__repeat_4,7,7,[],[],0,0,
qwen3,BOUND,D,4564__repeat_2,3,3,[],[],0,0,
qwen3,BOUND,D,4564__repeat_5,1,1,[],[],0,0,
qwen3,BOUND,D,2798__repeat_5,13,13,[],[],0,0,
qwen3,BOUND,D,1668__repeat_3,1,1,[],[],0,0,
qwen3,BOUND,D,1668__repeat_4,11,11,[],[],0,0,
qwen3,BOUND,D,1668__repeat_5,2,2,[],[],0,0,
qwen3,BOUND,D,574__repeat_3,4,4,[],[],0,0,
qwen3,BOUND,D,1497__repeat_1,54,54,[],[],0,0,
qwen3,BOUND,D,1497__repeat_2,0,0,[],[],0,0,
qwen3,BOUND,D,485__repeat_4,8,8,[],[],0,0,
qwen3,BOUND,D,1118__repeat_1,4,4,[],[],0,0,
qwen3,BOUND,D,3396__repeat_4,12,12,[],[],0,0,
qwen3,BOUND,D,2428__repeat_2,4,4,[],[],0,0,
qwen3,BOUND,D,2428__repeat_4,4,4,[],[],0,0,
qwen3,BOUND,D,2428__repeat_5,1,1,[],[],0,0,
qwen3,BOUND,D,2517__repeat_1,7,7,[],[],0,0,
qwen3,BOUND,D,2517__repeat_4,11,11,[],[],0,0,
qwen3,ROME,A,2215__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,2215__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,3328__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,3328__repeat_3,0,0,[],[],0,0,
qwen3,ROME,A,3328__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,4453__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,4453__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,1824__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,1824__repeat_4,0,0,[],[],0,0,
qwen3,ROME,A,3778__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,136__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,2140__repeat_3,0,0,[],[],0,0,
qwen3,ROME,A,4048__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,4815__repeat_4,0,0,[],[],0,0,
qwen3,ROME,A,3844__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,3844__repeat_3,0,0,[],[],0,0,
qwen3,ROME,A,3844__repeat_4,0,0,[],[],0,0,
qwen3,ROME,A,3695__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,2067__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,1510__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,1510__repeat_2,0,0,[],[],0,0,
qwen3,ROME,A,1510__repeat_4,0,0,[],[],0,0,
qwen3,ROME,A,3509__repeat_2,0,0,[],[],0,0,
qwen3,ROME,A,3509__repeat_4,0,0,[],[],0,0,
qwen3,ROME,A,4509__repeat_4,0,0,[],[],0,0,
qwen3,ROME,A,4509__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,2329__repeat_3,0,0,[],[],0,0,
qwen3,ROME,A,185__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,185__repeat_3,0,0,[],[],0,0,
qwen3,ROME,A,185__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,881__repeat_2,0,0,[],[],0,0,
qwen3,ROME,A,881__repeat_4,0,0,[],[],0,0,
qwen3,ROME,A,881__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,84__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,84__repeat_2,0,0,[],[],0,0,
qwen3,ROME,A,84__repeat_3,0,0,[],[],0,0,
qwen3,ROME,A,84__repeat_4,0,0,[],[],0,0,
qwen3,ROME,A,3422__repeat_3,0,0,[],[],0,0,
qwen3,ROME,A,2706__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,2706__repeat_2,0,0,[],[],0,0,
qwen3,ROME,A,2706__repeat_3,0,0,[],[],0,0,
qwen3,ROME,A,2706__repeat_4,0,0,[],[],0,0,
qwen3,ROME,A,2678__repeat_2,0,0,[],[],0,0,
qwen3,ROME,A,2678__repeat_3,0,0,[],[],0,0,
qwen3,ROME,A,2678__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,3157__repeat_4,0,0,[],[],0,0,
qwen3,ROME,A,4284__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,4284__repeat_4,0,0,[],[],0,0,
qwen3,ROME,A,3415__repeat_3,0,0,[],[],0,0,
qwen3,ROME,A,3415__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,2762__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,2762__repeat_2,0,0,[],[],0,0,
qwen3,ROME,A,2762__repeat_3,0,0,[],[],0,0,
qwen3,ROME,A,2762__repeat_4,0,0,[],[],0,0,
qwen3,ROME,A,2762__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,1603__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,1603__repeat_4,0,0,[],[],0,0,
qwen3,ROME,A,1603__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,1249__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,1249__repeat_3,0,0,[],[],0,0,
qwen3,ROME,A,1249__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,271__repeat_4,0,0,[],[],0,0,
qwen3,ROME,A,1302__repeat_4,0,0,[],[],0,0,
qwen3,ROME,A,1302__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,4498__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,4498__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,1267__repeat_2,0,0,[],[],0,0,
qwen3,ROME,A,1267__repeat_4,0,0,[],[],0,0,
qwen3,ROME,A,4834__repeat_3,0,0,[],[],0,0,
qwen3,ROME,A,4834__repeat_4,0,0,[],[],0,0,
qwen3,ROME,A,4834__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,2284__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,2608__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,2608__repeat_2,0,0,[],[],0,0,
qwen3,ROME,A,2608__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,2943__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,2943__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,4015__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,4015__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,4244__repeat_4,0,0,[],[],0,0,
qwen3,ROME,A,4244__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,4386__repeat_3,0,0,[],[],0,0,
qwen3,ROME,A,3407__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,3407__repeat_2,0,0,[],[],0,0,
qwen3,ROME,A,3407__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,3742__repeat_4,0,0,[],[],0,0,
qwen3,ROME,A,3742__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,3256__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,3140__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,3140__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,4676__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,4676__repeat_2,0,0,[],[],0,0,
qwen3,ROME,A,4676__repeat_3,0,0,[],[],0,0,
qwen3,ROME,A,4676__repeat_4,0,0,[],[],0,0,
qwen3,ROME,A,4676__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,4261__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,4261__repeat_4,0,0,[],[],0,0,
qwen3,ROME,A,681__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,681__repeat_2,0,0,[],[],0,0,
qwen3,ROME,A,681__repeat_3,0,0,[],[],0,0,
qwen3,ROME,A,681__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,3333__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,3333__repeat_2,0,0,[],[],0,0,
qwen3,ROME,A,3333__repeat_3,0,0,[],[],0,0,
qwen3,ROME,A,3333__repeat_4,0,0,[],[],0,0,
qwen3,ROME,A,3333__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,1446__repeat_3,0,0,[],[],0,0,
qwen3,ROME,A,4692__repeat_2,0,0,[],[],0,0,
qwen3,ROME,A,4692__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,4059__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,4059__repeat_3,0,0,[],[],0,0,
qwen3,ROME,A,4059__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,19__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,2298__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,229__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,229__repeat_3,0,0,[],[],0,0,
qwen3,ROME,A,4227__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,4227__repeat_2,0,0,[],[],0,0,
qwen3,ROME,A,4227__repeat_3,0,0,[],[],0,0,
qwen3,ROME,A,4227__repeat_4,0,0,[],[],0,0,
qwen3,ROME,A,4227__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,2901__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,2901__repeat_2,0,0,[],[],0,0,
qwen3,ROME,A,2901__repeat_3,0,0,[],[],0,0,
qwen3,ROME,A,2901__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,4818__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,4180__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,4180__repeat_3,0,0,[],[],0,0,
qwen3,ROME,A,321__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,321__repeat_2,0,0,[],[],0,0,
qwen3,ROME,A,2434__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,241__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,4374__repeat_4,0,0,[],[],0,0,
qwen3,ROME,A,4374__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,3666__repeat_2,0,0,[],[],0,0,
qwen3,ROME,A,4387__repeat_2,0,0,[],[],0,0,
qwen3,ROME,A,4387__repeat_4,0,0,[],[],0,0,
qwen3,ROME,A,3962__repeat_2,0,0,[],[],0,0,
qwen3,ROME,A,3962__repeat_4,0,0,[],[],0,0,
qwen3,ROME,A,3962__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,1915__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,1915__repeat_3,0,0,[],[],0,0,
qwen3,ROME,A,1211__repeat_2,0,0,[],[],0,0,
qwen3,ROME,A,1211__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,1970__repeat_4,0,0,[],[],0,0,
qwen3,ROME,A,89__repeat_4,0,0,[],[],0,0,
qwen3,ROME,A,4289__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,4289__repeat_3,0,0,[],[],0,0,
qwen3,ROME,A,4289__repeat_5,0,0,[],[],0,0,
qwen3,ROME,A,3349__repeat_1,0,0,[],[],0,0,
qwen3,ROME,A,3349__repeat_2,0,0,[],[],0,0,
